molecule	gene	start	end	strand	orientation
X	FBgn0029874_CG3342	6526106	6527888	reverse	0
X	FBgn0003139_PpV	6371065	6372915	reverse	0
X	FBgn0003655_swa	6363418	6365708	reverse	0
X	FBgn0016974_swaPsi	6361496	6363310	reverse	0
X	FBgn0029868_ND-B16.6	6349016	6350401	reverse	0
X	FBgn0043796_CG12219	6299054	6301285	reverse	0
X	FBgn0028685_Rpt4	6289470	6291245	reverse	0
X	FBgn0026015_Top3beta	6284138	6287990	reverse	0
X	FBgn0029856_CG11700	6282037	6283575	reverse	0
X	FBgn0052745_CR32745	6280233	6280752	reverse	0
X	FBgn0040918_schlank	6257668	6267228	reverse	0
2L	FBgn0000061_al	378112	387439	forward	1
2L	FBgn0003278_Polr1B	404285	407969	forward	1
2L	FBgn0002593_RpLP1	419952	420864	forward	1
2L	FBgn0031254_CG13692	421771	422489	forward	1
2L	FBgn0031255_BBS8	422873	425321	forward	1
2L	FBgn0004583_ex	431227	448701	forward	1
2L	FBgn0031256_shv	453108	454654	forward	1
2L	FBgn0031257_CG4133	455531	458745	forward	1
2L	FBgn0027592_MED15	473013	476170	forward	1
2L	FBgn0003963_ush	476220	540560	forward	1
2L	FBgn0031263_Tspo	559612	560523	forward	1
2L	FBgn0031265_CG2794	564163	566472	forward	1
2L	FBgn0031266_Sf3b1	568340	572907	forward	1
2L	FBgn0031268_cold	574291	575734	forward	1
2L	FBgn0023489_Pph13	577486	579549	forward	1
2L	FBgn0010323_Gsc	583540	594685	reverse	0
2L	FBgn0013323_Ptth	575711	576896	reverse	0
2L	FBgn0031267_Ipk2	573033	574264	reverse	0
2L	FBgn0021874_Nle	566366	568121	reverse	0
2L	FBgn0031264_uncNacbeta	560568	563819	reverse	0
2L	FBgn0005660_Ets21C	544925	552923	reverse	0
2L	FBgn0031260_Spp	542786	544653	reverse	0
2L	FBgn0010602_lwr	540599	542580	reverse	0
2L	FBgn0043364_cbt	476446	479688	reverse	0
2L	FBgn0031258_CG4297	458876	472200	reverse	0
2L	FBgn0015924_crq	448254	453024	reverse	0
2L	FBgn0031253_CG11885	420895	421450	reverse	0
2L	FBgn0031252_CG13690	418434	419652	reverse	0
2L	FBgn0031251_CG4213	396595	402198	reverse	0
2L	FBgn0031250_Ent1	355565	357874	reverse	0
2L	FBgn0051921_CG31921	329910	332335	reverse	0
2L	FBgn0031249_CG11911	320279	321248	reverse	0
2L	FBgn0031248_CG11912	318362	319259	reverse	0
2L	FBgn0067779_dbr	66482	71390	forward	1
2L	FBgn0031213_galectin	71757	76211	forward	1
2L	FBgn0031214_CG11374	76348	77783	forward	1
2L	FBgn0031216_Zir	94739	102086	forward	1
2L	FBgn0031217_Creld	102380	104142	forward	1
2L	FBgn0001142_Gs1	132077	134472	forward	1
2L	FBgn0031224_CG11454	143323	144227	forward	1
2L	FBgn0031228_ND-15	114726	156030	forward	1
2L	FBgn0031229_CG3436	156029	157666	forward	1
2L	FBgn0031231_mRpL10	203779	204782	forward	1
2L	FBgn0031233_Tbc1d15-17	207179	210725	forward	1
2L	FBgn0031235_CG13693	232487	234208	forward	1
2L	FBgn0031240_CG3345	269088	271626	forward	1
2L	FBgn0003444_smo	277582	282167	forward	1
2L	FBgn0031247_CG11562	292419	293222	forward	1
2L	FBgn0024352_Stip1	295122	297449	forward	1
2L	FBgn0020622_Pi3K21B	297880	305233	forward	1
2L	FBgn0017457_U2af38	292959	294681	reverse	0
2L	FBgn0025686_Amnionless	287252	289144	reverse	0
2L	FBgn0031245_CG3625	283385	291795	reverse	0
2L	FBgn0031244_CG11601	281670	283269	reverse	0
2L	FBgn0031238_Dus1	252589	271744	reverse	0
2L	FBgn0031239_CG17075	259949	267505	reverse	0
2L	FBgn0031232_CG11617	204743	207297	reverse	0
2L	FBgn0031227_Pus10	153539	155305	reverse	0
2L	FBgn0051974_CG31974	141077	143091	reverse	0
2L	FBgn0051975_CG31975	138384	140992	reverse	0
2L	FBgn0051976_ovm	138384	140992	reverse	0
2L	FBgn0031219_CG13694	115365	116488	reverse	0
2L	FBgn0026787_Nhe1	103962	106732	reverse	0
2L	FBgn0002931_net	82421	87387	reverse	0
2L	FBgn0051973_Cda5	25402	65404	reverse	0
2L	FBgn0031209_Ir21a	21823	25155	reverse	0
2L	FBgn0002121_l(2)gl	9839	21376	reverse	0
3L	FBgn0036970_Spn77Bc	20342634	20344319	forward	1
3L	FBgn0036974_eRF1	20348355	20353873	forward	1
3L	FBgn0036975_CG5618	20353449	20356632	forward	1
3L	FBgn0024887_kin17	20356807	20358331	forward	1
3L	FBgn0036977_CG5665	20358512	20359820	forward	1
3L	FBgn0001259_in	20367198	20370259	forward	1
3L	FBgn0036979_CG13247	20370313	20371746	forward	1
3L	FBgn0036980_RhoBTB	20376242	20382398	forward	1
3L	FBgn0036985_zye	20413604	20424309	forward	1
3L	FBgn0036991_CtIP	20436250	20438370	forward	1
3L	FBgn0036993_CG5910	20442419	20450580	forward	1
3L	FBgn0036996_mag	20460683	20462274	forward	1
3L	FBgn0036997_Tdh	20466944	20469592	forward	1
3L	FBgn0036998_CG5969	20473783	20474791	forward	1
3L	FBgn0036999_isoQC	20474466	20477003	forward	1
3L	FBgn0037001_ND-39	20492082	20497084	forward	1
3L	FBgn0052425_CG32425	20497323	20514107	forward	1
3L	FBgn0037003_CG18281	20499836	20501500	forward	1
3L	FBgn0037004_CG17637	20504186	20505700	forward	1
3L	FBgn0037005_CG5078	20506032	20507375	forward	1
3L	FBgn0037009_CG5104	20521009	20522434	forward	1
3L	FBgn0037011_Nubp2	20526576	20527910	forward	1
3L	FBgn0037013_CG13250	20533709	20535335	forward	1
3L	FBgn0001323_knrl	20597141	20620659	reverse	0
3L	FBgn0037012_Rcd2	20527972	20540417	reverse	0
3L	FBgn0037008_mTerf3	20519590	20520772	reverse	0
3L	FBgn0037007_BNIP3	20514598	20519393	reverse	0
3L	FBgn0037000_ZnT77C	20484293	20494921	reverse	0
3L	FBgn0052428_CG32428	20469674	20473723	reverse	0
3L	FBgn0036995_atk	20454690	20464862	reverse	0
3L	FBgn0036994_CG5199	20450532	20452864	reverse	0
3L	FBgn0036992_Hpd	20438166	20439872	reverse	0
3L	FBgn0036990_mRpL15	20435110	20436209	reverse	0
3L	FBgn0029158_Las	20430605	20432361	reverse	0
3L	FBgn0036988_CG5262	20427962	20430475	reverse	0
3L	FBgn0036987_CG5274	20426199	20427666	reverse	0
3L	FBgn0036986_CG5282	20424424	20426071	reverse	0
3L	FBgn0036984_CG13248	20407103	20410566	reverse	0
3L	FBgn0028978_trbl	20396288	20401609	reverse	0
3L	FBgn0027565_CG5498	20382405	20384109	reverse	0
3L	FBgn0001247_Ide	20371672	20375896	reverse	0
3L	FBgn0036978_Toll-9	20361843	20366724	reverse	0
3L	FBgn0036973_Rbbp5	20345736	20347942	reverse	0
3L	FBgn0037014_CG13251	20637199	20640910	forward	1
3L	FBgn0037016_CG13252	20730591	20744508	forward	1
3L	FBgn0040634_CG4186	20769586	20770138	forward	1
3L	FBgn0016696_Pitslre	20771528	20776931	forward	1
3L	FBgn0037020_Pex14	20778799	20780378	forward	1
3L	FBgn0037024_tzn	20798645	20800081	forward	1
3L	FBgn0037025_Spc105R	20800410	20806853	forward	1
3L	FBgn0037027_HIPP1	20809669	20813332	forward	1
3L	FBgn0037030_CG3288	20836182	20837153	forward	1
3L	FBgn0040636_CG13255	20837488	20838839	forward	1
3L	FBgn0037031_CG11456	20841987	20844340	forward	1
3L	FBgn0040637_CG11458	20905795	20906331	forward	1
3L	FBgn0037035_CG10589	20927826	20929190	forward	1
3L	FBgn0011591_fng	20925891	20949512	reverse	0
3L	FBgn0052432_CG32432	20844332	20885188	reverse	0
3L	FBgn0027055_CSN3	20839096	20841576	reverse	0
3L	FBgn0037026_CG3634	20806868	20809272	reverse	0
3L	FBgn0037023_CG3698	20797241	20798375	reverse	0
3L	FBgn0027364_Six4	20788886	20792777	reverse	0
3L	FBgn0037022_CG11396	20786340	20788137	reverse	0
3L	FBgn0037021_Pcif1	20780350	20786197	reverse	0
3L	FBgn0037019_Pex16	20776766	20778264	reverse	0
3L	FBgn0037018_Dmac2	20770143	20771507	reverse	0
3L	FBgn0037017_CG4074	20768207	20769500	reverse	0
3L	FBgn0045474_Gr77a	20737569	20739430	reverse	0
3L	FBgn0037015_cmpy	20712838	20719200	reverse	0
3L	FBgn0001320_kni	20692330	20695378	reverse	0
3L	FBgn0037037_CG10588	20956934	20960660	forward	1
3L	FBgn0053283_CR33283	20978765	20979650	forward	1
3L	FBgn0037042_CG12984	20991673	20992930	forward	1
3L	FBgn0037044_Pdss2	21027915	21030141	forward	1
3L	FBgn0028402_Polr3E	21031825	21033561	forward	1
3L	FBgn0026179_siz	21034535	21075444	forward	1
3L	FBgn0053284_CG33284	21123753	21124884	forward	1
3L	FBgn0037050_ICA69	21131446	21133310	forward	1
3L	FBgn0037057_CG10512	21202920	21208092	forward	1
3L	FBgn0037060_CG10508	21210215	21216051	forward	1
3L	FBgn0028427_Ilk	21216901	21219240	forward	1
3L	FBgn0004865_Eip78C	21226609	21266503	forward	1
3L	FBgn0037061_Trmt112	21215995	21216839	reverse	0
3L	FBgn0037059_CG10510	21208148	21210084	reverse	0
3L	FBgn0053056_Targ2	21198261	21203232	reverse	0
3L	FBgn0053054_Targ1	21197411	21202882	reverse	0
3L	FBgn0041100_park	21194754	21196853	reverse	0
3L	FBgn0024150_Ac78C	21136447	21171930	reverse	0
3L	FBgn0037051_CG10565	21133250	21136353	reverse	0
3L	FBgn0020294_ko	21075581	21131159	reverse	0
3L	FBgn0053285_CG33285	21088223	21088989	reverse	0
3L	FBgn0037045_CG10584	21030280	21031360	reverse	0
3L	FBgn0003415_skd	20992814	21027434	reverse	0
3L	FBgn0053286_CG33286	20970812	20974700	reverse	0
3L	FBgn0053287_CG33287	20966766	20970663	reverse	0
3L	FBgn0037040_CG12983	20962655	20966762	reverse	0
3L	FBgn0037039_CG10587	20961537	20962555	reverse	0
3L	FBgn0037038_CG11037	20960398	20961386	reverse	0
3L	FBgn0037036_Sems	20955755	20956750	reverse	0
3L	FBgn0037068_Cpr78Cb	21294492	21296698	forward	1
3L	FBgn0037069_Cpr78Cc	21300580	21301171	forward	1
3L	FBgn0037071_CG7632	21304697	21306197	forward	1
3L	FBgn0037073_Tsr1	21335215	21338232	forward	1
3L	FBgn0052436_CG32436	21344033	21355049	forward	1
3L	FBgn0052437_CG32437	21357683	21359867	forward	1
3L	FBgn0052440_CG32440	21360179	21361229	forward	1
3L	FBgn0053288_CG33288	21427790	21433066	forward	1
3L	FBgn0005694_Aef1	21433422	21438639	forward	1
3L	FBgn0037087_CG7519	21493083	21493907	forward	1
3L	FBgn0037090_Est-Q	21501421	21503959	forward	1
3L	FBgn0037092_M6	21507852	21512749	forward	1
3L	FBgn0037093_Cdk12	21516306	21522684	forward	1
3L	FBgn0037094_CG7611	21523186	21528163	forward	1
3L	FBgn0053289_ppk5	21534660	21536861	forward	1
3L	FBgn0015283_Rpn10	21537000	21538582	forward	1
3L	FBgn0028663_VhaM9.7-b	21539862	21541215	forward	1
3L	FBgn0053290_CG33290	21542359	21543012	forward	1
3L	FBgn0037101_CG7634	21565426	21567785	forward	1
3L	FBgn0052438_SMC5	21569176	21573523	forward	1
3L	FBgn0052441_EMC10	21574131	21575874	forward	1
3L	FBgn0037102_CRIF	21568059	21568898	reverse	0
3L	FBgn0037099_CG7173	21555373	21558226	reverse	0
3L	FBgn0037098_Wnk	21543850	21554928	reverse	0
3L	FBgn0029152_Mkrn1	21529959	21533713	reverse	0
3L	FBgn0026371_SAK	21512141	21515887	reverse	0
3L	FBgn0015239_Hr78	21494019	21497494	reverse	0
3L	FBgn0037086_CG7202	21491399	21492773	reverse	0
3L	FBgn0037085_Neu2	21484891	21490586	reverse	0
3L	FBgn0014143_croc	21474133	21476479	reverse	0
3L	FBgn0037082_CG5664	21438628	21441363	reverse	0
3L	FBgn0037081_barc	21420388	21433134	reverse	0
3L	FBgn0002842_sa	21405425	21406738	reverse	0
3L	FBgn0037078_CG12971	21355100	21356495	reverse	0
3L	FBgn0037076_ebd2	21344768	21349288	reverse	0
3L	FBgn0037074_Tbc1d8-9	21337681	21343716	reverse	0
3L	FBgn0003042_Pc	21306138	21318020	reverse	0
3L	FBgn0037070_CG11309	21301785	21304658	reverse	0
3L	FBgn0037067_Cpr78Ca	21291860	21292800	reverse	0
3L	FBgn0037065_CG12974	21281752	21285962	reverse	0
3L	FBgn0027945_ppl	21280491	21281506	reverse	0
3L	FBgn0037064_CG9389	21268392	21270580	reverse	0
3L	FBgn0037063_CG9391	21266680	21268335	reverse	0
3L	FBgn0037106_CG11307	21617623	21619873	forward	1
3L	FBgn0037108_Alg11	21625806	21628571	forward	1
3L	FBgn0037110_ORMDL	21635305	21636251	forward	1
3L	FBgn0043783_Galm1	21636947	21639060	forward	1
3L	FBgn0052445_CG32445	21639359	21640710	forward	1
3L	FBgn0052446_Atox1	21640995	21642599	forward	1
3L	FBgn0037115_CG11249	21672139	21674518	forward	1
3L	FBgn0037117_CG11248	21680050	21683231	forward	1
3L	FBgn0037121_Polr2H	21728932	21729694	forward	1
3L	FBgn0037125_CG14573	21734099	21734788	forward	1
3L	FBgn0037128_CG14572	21741534	21742441	forward	1
3L	FBgn0037131_CG14564	21757157	21758046	forward	1
3L	FBgn0037133_CG7370	21769815	21771321	forward	1
3L	FBgn0000560_eg	21808703	21817600	forward	1
3L	FBgn0022936_CycH	21821997	21823309	forward	1
3L	FBgn0037134_CG7407	21823461	21824571	forward	1
3L	FBgn0037135_eIF2A	21824740	21827856	forward	1
3L	FBgn0037139_CG14563	21841808	21842386	reverse	0
3L	FBgn0037138_P5CDh1	21836665	21841356	reverse	0
3L	FBgn0046301_CG7148	21830544	21832253	reverse	0
3L	FBgn0052448_CG32448	21827774	21828480	reverse	0
3L	FBgn0037130_Syn1	21745359	21770534	reverse	0
3L	FBgn0037129_CG14565	21743248	21744269	reverse	0
3L	FBgn0037127_CG14566	21739479	21740309	reverse	0
3L	FBgn0037126_CG14567	21737706	21738430	reverse	0
3L	FBgn0037124_CG14568	21732806	21733487	reverse	0
3L	FBgn0037123_CG14569	21730725	21731550	reverse	0
3L	FBgn0037122_CG14570	21729675	21730454	reverse	0
3L	FBgn0037120_CG11247	21724326	21728806	reverse	0
3L	FBgn0052447_CG32447	21690612	21706365	reverse	0
3L	FBgn0037116_Als2	21674394	21679755	reverse	0
3L	FBgn0037114_Cpr78E	21666452	21666980	reverse	0
3L	FBgn0037109_MED1	21628325	21634446	reverse	0
3L	FBgn0037107_CG7166	21620000	21625647	reverse	0
3L	FBgn0037105_S1P	21613797	21617376	reverse	0
3L	FBgn0037140_SLC22A	21934704	21938636	forward	1
3L	FBgn0037142_CG14562	21942221	21949866	forward	1
3L	FBgn0037143_CR7448	21949825	21951550	forward	1
3L	FBgn0037144_CG7458	21955110	21958041	forward	1
3L	FBgn0029091_Chs2	21962401	21969964	forward	1
3L	FBgn0037146_P5CS	21972002	21984606	forward	1
3L	FBgn0000045_Act79B	21985210	21987190	forward	1
3L	FBgn0004514_Oct-TyrR	22035003	22065279	forward	1
3L	FBgn0037149_CG14561	22065907	22067216	forward	1
3L	FBgn0000100_RpLP0	22075867	22077487	forward	1
3L	FBgn0004414_msopa	22082720	22083367	forward	1
3L	FBgn0037151_CG7130	22075056	22075756	reverse	0
3L	FBgn0037150_CG7133	22073068	22074523	reverse	0
3L	FBgn0027532_CG7139	22067270	22071848	reverse	0
3L	FBgn0037147_CG7140	22026230	22028325	reverse	0
3L	FBgn0037141_PolH	21938634	21941812	reverse	0
3L	FBgn0052449_tRNA:Cys-GCA-4-1	21854094	21854165	reverse	0
3L	FBgn0015075_Ddx1	22263369	22266017	forward	1
3L	FBgn0004179_Csp	22267382	22273745	forward	1
3L	FBgn0025702_Srpk79D	22273985	22284335	forward	1
3L	FBgn0027086_IleRS	22288665	22292810	forward	1
3L	FBgn0052450_CG32450	22329778	22330657	forward	1
3L	FBgn0037162_CG11449	22454373	22455989	forward	1
3L	FBgn0037164_CG11438	22465619	22468076	forward	1
3L	FBgn0037165_CG11437	22468862	22469853	forward	1
3L	FBgn0037166_CG11426	22470556	22473509	forward	1
3L	FBgn0037167_CG11425	22474795	22475792	forward	1
3L	FBgn0037163_laza	22458816	22461131	reverse	0
3L	FBgn0004449_Ten-m	22293044	22407863	reverse	0
3L	FBgn0011771_Hem	22284354	22288195	reverse	0
3L	FBgn0037156_CG11523	22265806	22266679	reverse	0
3L	FBgn0028500_Rich	22257749	22262921	reverse	0
3L	FBgn0037169_CG11404	22548437	22549342	forward	1
3L	FBgn0037170_Trxr2	22550226	22552019	forward	1
3L	FBgn0037172_ND-B14.5AL	22606369	22607126	forward	1
3L	FBgn0037174_Jhbp6	22669956	22680034	forward	1
3L	FBgn0037176_CG14456	22687222	22688288	forward	1
3L	FBgn0037179_CG14453	22694083	22694648	forward	1
3L	FBgn0037180_CG14452	22695953	22696435	forward	1
3L	FBgn0052453_CG32453	22697230	22697970	forward	1
3L	FBgn0037181_CG11370	22712155	22713660	forward	1
3L	FBgn0052452_CG32452	22717728	22719943	forward	1
3L	FBgn0037185_CG11367	22728111	22733446	forward	1
3L	FBgn0260481_CG32454	22729766	22731600	forward	1
3L	FBgn0037188_CG7369	22741793	22748614	forward	1
3L	FBgn0052451_SPoCk	22749444	22787631	forward	1
3L	FBgn0037191_CG14448	22788439	22789247	forward	1
3L	FBgn0010830_l(3)04053	22738602	22741388	reverse	0
3L	FBgn0037186_CG11241	22732013	22738420	reverse	0
3L	FBgn0037184_CG14450	22726234	22727789	reverse	0
3L	FBgn0037183_CG14451	22721230	22722091	reverse	0
3L	FBgn0037182_ArfGAP3	22714313	22717577	reverse	0
3L	FBgn0037178_CG12546	22693324	22693812	reverse	0
3L	FBgn0037177_CG14454	22691674	22692528	reverse	0
3L	FBgn0037175_CG14455	22686360	22687087	reverse	0
3L	FBgn0037171_CG14459	22573114	22637916	reverse	0
3L	FBgn0037195_CG11226	22837068	22838170	forward	1
3L	FBgn0037197_CG13239	22860787	22861490	forward	1
3L	FBgn0053169_CG33169	22863864	22864496	forward	1
3L	FBgn0037200_Nsun6	22872200	22873702	forward	1
3L	FBgn0037202_Ssl1	22879089	22880963	forward	1
3L	FBgn0037203_slif	22881045	22893821	forward	1
3L	FBgn0037204_CG11131	22898744	22900262	forward	1
3L	FBgn0037205_BoYb	22901912	22905470	forward	1
3L	FBgn0037206_CG12768	22910491	22923532	forward	1
3L	FBgn0037207_Mes2	22945657	22952248	forward	1
3L	FBgn0052457_CG32457	22987642	22988262	forward	1
3L	FBgn0052461_CG32461	22954421	22955302	reverse	0
3L	FBgn0044324_Chro	22873702	22878984	reverse	0
3L	FBgn0010348_Arf1	22868380	22872231	reverse	0
3L	FBgn0020518_snoRNA:CD1	22869546	22869625	reverse	0
3L	FBgn0037199_EMC4	22867175	22868243	reverse	0
3L	FBgn0052459_CG32459	22854583	22856059	reverse	0
3L	FBgn0052462_CG32462	22852270	22853512	reverse	0
3L	FBgn0052460_tRNA:Glu-CTC-2-3	22847725	22847796	reverse	0
3R	FBgn0037397_CR1075	6027767	6028621	forward	1
3R	FBgn0046878_Obp83cd	6108134	6109733	forward	1
3R	FBgn0037402_Vha14-2	6122592	6124405	forward	1
3R	FBgn0037405_CG1077	6167483	6170309	forward	1
3R	FBgn0037406_Osi1	6173549	6174971	forward	1
3R	FBgn0051562_CR31562	6184455	6185629	forward	1
3R	FBgn0037408_NPFR	6187315	6195403	forward	1
3R	FBgn0037409_Osi24	6198811	6207678	forward	1
3R	FBgn0037410_Osi2	6209373	6213493	forward	1
3R	FBgn0037411_Osi3	6215832	6218199	forward	1
3R	FBgn0037413_Osi5	6227512	6228828	forward	1
3R	FBgn0027527_Osi6	6234708	6237181	forward	1
3R	FBgn0037414_Osi7	6248994	6251683	forward	1
3R	FBgn0037415_Osi8	6255175	6256602	forward	1
3R	FBgn0037416_Osi9	6260211	6262105	forward	1
3R	FBgn0037419_Osi12	6278531	6282495	forward	1
3R	FBgn0037421_CG15594	6287733	6289824	forward	1
3R	FBgn0037422_Osi13	6291737	6293489	forward	1
3R	FBgn0040279_Osi14	6299128	6300738	forward	1
3R	FBgn0037424_Osi15	6301804	6303653	forward	1
3R	FBgn0051561_Osi16	6305247	6306366	forward	1
3R	FBgn0051560_CG31560	6309976	6310998	forward	1
3R	FBgn0037427_Osi17	6311772	6327308	forward	1
3R	FBgn0037428_Osi18	6330248	6331809	forward	1
3R	FBgn0037420_CG15597	6284462	6285200	reverse	0
3R	FBgn0037418_Osi11	6267591	6268757	reverse	0
3R	FBgn0037412_Osi4	6218318	6221781	reverse	0
3R	FBgn0051559_CG31559	6150116	6157235	reverse	0
3R	FBgn0046875_Obp83g	6111671	6112302	reverse	0
3R	FBgn0046876_Obp83ef	6109642	6111034	reverse	0
3R	FBgn0026077_Gasp	6088799	6100887	reverse	0
3R	FBgn0037399_Or83c	6076804	6078283	reverse	0
3R	FBgn0037398_CG15580	6054712	6057536	reverse	0
3R	FBgn0037396_CtsL3	6025826	6027238	reverse	0
3R	FBgn0037374_jagn	5779315	5781308	forward	1
3R	FBgn0037375_kat-60L1	5781762	5787465	forward	1
3R	FBgn0028690_Rpn5	5789493	5791569	forward	1
3R	FBgn0037377_Hpf1	5791879	5793383	forward	1
3R	FBgn0037379_CG10979	5794705	5799994	forward	1
3R	FBgn0037384_dgrn	5824615	5826576	forward	1
3R	FBgn0037386_CG1208	5831639	5838782	forward	1
3R	FBgn0037387_CG1213	5841170	5846568	forward	1
3R	FBgn0037388_CG14676	5847220	5848177	forward	1
3R	FBgn0037389_CR10991	5848876	5849688	forward	1
3R	FBgn0028436_ECSIT	5856585	5857914	forward	1
3R	FBgn0037395_CG10280	6010573	6011932	reverse	0
3R	FBgn0003261_Rm62	6000426	6008579	reverse	0
3R	FBgn0010403_Obp83b	5976177	5976817	reverse	0
3R	FBgn0011281_Obp83a	5972155	5975245	reverse	0
3R	FBgn0040679_CG11373	5960294	5960987	reverse	0
3R	FBgn0037391_Gtpbp2	5858083	5862405	reverse	0
3R	FBgn0029088_disp	5849697	5856311	reverse	0
3R	FBgn0037383_Sec20	5822026	5824532	reverse	0
3R	FBgn0037382_Hpr1	5818794	5821440	reverse	0
3R	FBgn0037378_PSMG1	5793308	5794317	reverse	0
3R	FBgn0037376_Hat1	5787337	5789384	reverse	0
3R	FBgn0037372_Dcps	5753318	5754774	reverse	0
3R	FBgn0037329_POLDIP2	5467778	5469566	forward	1
3R	FBgn0011715_Snr1	5470926	5472754	forward	1
3R	FBgn0037332_Hcs	5474899	5485393	forward	1
3R	FBgn0051550_CG31550	5485543	5489489	forward	1
3R	FBgn0010051_Itpr	5517117	5539411	forward	1
3R	FBgn0037338_Snm1	5555084	5557786	forward	1
3R	FBgn0037341_CG12746	5564865	5567435	forward	1
3R	FBgn0041191_Rheb	5568921	5570491	forward	1
3R	FBgn0037345_PolZ2	5588873	5589703	forward	1
3R	FBgn0037347_SecS	5601433	5603185	forward	1
3R	FBgn0019637_Atu	5613358	5615939	forward	1
3R	FBgn0037351_RpL13A	5624474	5625947	forward	1
3R	FBgn0051551_CG31551	5627852	5632033	forward	1
3R	FBgn0051549_CG31549	5632192	5633321	forward	1
3R	FBgn0037354_CG12171	5633627	5634640	forward	1
3R	FBgn0037356_CG12170	5637234	5638657	forward	1
3R	FBgn0037359_MED27	5655139	5656336	forward	1
3R	FBgn0046222_Wdr33	5660635	5665169	forward	1
3R	FBgn0037363_Atg17	5669713	5679930	forward	1
3R	FBgn0037368_Amus	5733513	5734702	forward	1
3R	FBgn0037370_CG1236	5736748	5738013	forward	1
3R	FBgn0027497_Madm	5742510	5747138	forward	1
3R	FBgn0037371_Sym	5738178	5742476	reverse	0
3R	FBgn0037369_CG2100	5734698	5736355	reverse	0
3R	FBgn0004878_cas	5712975	5716805	reverse	0
3R	FBgn0037365_CG2104	5690891	5693286	reverse	0
3R	FBgn0037364_Rab23	5680054	5685434	reverse	0
3R	FBgn0010772_Xe7	5665139	5669334	reverse	0
3R	FBgn0037360_CG2182	5656236	5659912	reverse	0
3R	FBgn0037358_elm	5652640	5654861	reverse	0
3R	FBgn0027951_MTA1-like	5638655	5648738	reverse	0
3R	FBgn0051548_CG31548	5635901	5636852	reverse	0
3R	FBgn0051546_CG31546	5634626	5635624	reverse	0
3R	FBgn0044823_Spec2	5616644	5624125	reverse	0
3R	FBgn0037350_Dph4	5622119	5624125	reverse	0
3R	FBgn0017550_Rga	5607275	5613112	reverse	0
3R	FBgn0014366_noi	5589601	5591459	reverse	0
3R	FBgn0037344_CG2926	5579301	5588380	reverse	0
3R	FBgn0037342_CG2931	5567502	5568615	reverse	0
3R	FBgn0037340_CG14671	5563977	5564815	reverse	0
3R	FBgn0037339_Pi4KIIalpha	5557663	5563652	reverse	0
3R	FBgn0037336_CG2519	5539510	5547775	reverse	0
3R	FBgn0010399_Nmdar1	5508842	5523328	reverse	0
3R	FBgn0051547_NKCC	5489505	5502702	reverse	0
3R	FBgn0015402_ksr	5478390	5483906	reverse	0
3R	FBgn0025825_HDAC3	5472810	5474600	reverse	0
3R	FBgn0037330_mRpL44	5469463	5470636	reverse	0
3R	FBgn0037328_RpL35A	5465630	5467101	reverse	0
3R	FBgn0037327_PEK	5458563	5464753	reverse	0
3R	FBgn0037295_dpr16	5150908	5170121	forward	1
3R	FBgn0037294_CG12590	5159612	5160901	forward	1
3R	FBgn0037297_CG1116	5219657	5221548	forward	1
3R	FBgn0037299_Vps37B	5226158	5227526	forward	1
3R	FBgn0037301_Mms19	5232543	5236288	forward	1
3R	FBgn0037304_CG1113	5253153	5255403	forward	1
3R	FBgn0037310_Tim17b1	5300145	5301186	forward	1
3R	FBgn0051542_CG31542	5369540	5371744	forward	1
3R	FBgn0003275_Polr2F	5371795	5372397	forward	1
3R	FBgn0011965_tRNA:Arg-TCG-4-1	5388228	5388300	forward	1
3R	FBgn0037325_CG12147	5425369	5427257	reverse	0
3R	FBgn0037324_Orco	5407183	5412406	reverse	0
3R	FBgn0037323_CG2663	5400594	5404135	reverse	0
3R	FBgn0037322_Or83a	5397643	5399196	reverse	0
3R	FBgn0001311_kkv	5378093	5392866	reverse	0
3R	FBgn0037320_CG14668	5386717	5387664	reverse	0
3R	FBgn0037315_Cerk	5358873	5368306	reverse	0
3R	FBgn0037312_CG11999	5353717	5354747	reverse	0
3R	FBgn0051538_CG31538	5275678	5277835	reverse	0
3R	FBgn0037307_Tim17a2	5258336	5262692	reverse	0
3R	FBgn0037305_Enoph	5255444	5256681	reverse	0
3R	FBgn0260462_CtsF	5237651	5251745	reverse	0
3R	FBgn0053293_CG33293	5240014	5240735	reverse	0
